GAME_DATE,SEASON_ID,TEAM_ID,GAME_ID,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,CHAMP
2011-12-31,42010.0,1610612752,41000122.5,240.0,90.75,32.0,83.0,0.3884999999999999,8.25,23.75,0.3535,18.5,24.75,0.7415,14.5,26.0,40.5,16.75,6.5,6.75,14.5,18.75,-8.5,0
2012-12-31,42011.0,1610612752,41100113.0,240.4,82.8,30.6,73.4,0.4141999999999999,5.0,18.2,0.2802,16.6,21.8,0.7798,12.4,28.0,40.4,12.6,6.0,2.2,17.0,24.2,-14.0,0
2013-12-31,42012.0,1610612752,41200163.5,242.16666666666663,88.58333333333333,33.25,81.0,0.4105833333333333,8.0,23.33333333333333,0.3421666666666667,14.083333333333334,18.0,0.7665833333333335,10.666666666666666,28.83333333333333,39.5,15.083333333333334,8.833333333333334,4.25,10.916666666666666,23.75,2.6666666666666665,0
2021-12-31,42020.0,1610612752,42000133.0,240.8,97.0,34.4,86.4,0.3972,10.4,30.4,0.3414,17.8,21.8,0.8061999999999999,11.8,34.6,46.4,18.6,5.8,2.8,11.4,19.8,-7.0,0
2012-12-31,42011.0,1610612746,41100191.63636363,242.54545454545453,90.9090909090909,34.45454545454545,75.27272727272727,0.459,6.181818181818182,16.363636363636363,0.3839090909090909,15.818181818181818,23.727272727272727,0.6687272727272727,8.727272727272727,28.09090909090909,36.81818181818182,17.272727272727273,9.454545454545457,6.545454545454546,13.727272727272728,24.09090909090909,-4.636363636363637,0
2013-12-31,42012.0,1610612746,41200173.5,239.8333333333333,94.66666666666669,35.166666666666664,75.33333333333333,0.4656666666666666,5.833333333333333,19.166666666666668,0.2975,18.5,23.666666666666668,0.7895,8.833333333333334,28.33333333333333,37.16666666666666,18.0,5.166666666666667,5.666666666666667,12.333333333333334,27.83333333333333,-5.5,0
2014-12-31,42013.0,1610612746,41300196.07692308,239.92307692307693,108.76923076923076,39.38461538461539,85.38461538461539,0.4627692307692307,9.153846153846152,25.76923076923077,0.3533076923076923,20.846153846153847,28.53846153846154,0.7255384615384617,11.384615384615383,28.384615384615383,39.76923076923077,23.846153846153847,9.384615384615383,4.384615384615385,12.461538461538462,24.307692307692307,2.0,0
2015-12-31,42014.0,1610612746,41400199.0,241.57142857142856,107.78571428571428,39.5,84.78571428571429,0.4679285714285714,8.357142857142858,25.428571428571427,0.3202142857142857,20.428571428571427,30.642857142857142,0.6816428571428571,9.642857142857142,35.0,44.642857142857146,22.5,8.571428571428571,5.857142857142857,12.428571428571429,24.785714285714285,1.3571428571428572,0
2016-12-31,42015.0,1610612746,41500173.5,240.66666666666663,98.33333333333331,37.16666666666666,85.0,0.4384999999999999,5.666666666666667,19.5,0.2885,18.33333333333333,29.33333333333333,0.6195,11.333333333333334,34.833333333333336,46.16666666666666,18.166666666666668,8.5,4.666666666666667,9.166666666666666,20.5,1.0,0
2017-12-31,42016.0,1610612746,41600174.0,240.8571428571429,97.71428571428572,36.42857142857143,77.0,0.4722857142857143,8.142857142857142,23.428571428571427,0.3498571428571428,16.714285714285715,24.0,0.6971428571428573,7.714285714285714,30.0,37.71428571428572,18.428571428571427,6.285714285714286,2.4285714285714284,11.714285714285714,20.285714285714285,-1.1428571428571428,0
2019-12-31,42018.0,1610612746,41800143.5,240.16666666666663,114.66666666666669,39.833333333333336,89.16666666666667,0.4498333333333333,11.5,31.666666666666668,0.3638333333333333,23.5,28.83333333333333,0.8161666666666667,10.0,30.166666666666668,40.16666666666666,25.33333333333333,8.0,3.333333333333333,13.5,25.0,-9.833333333333334,0
2020-12-31,42019.0,1610612746,41900196.84615385,241.69230769230768,114.0,40.92307692307692,86.38461538461539,0.4744615384615384,12.076923076923077,32.84615384615385,0.367,20.07692307692308,25.15384615384616,0.8049999999999999,9.461538461538462,34.53846153846154,44.0,21.15384615384616,7.461538461538462,3.692307692307693,12.23076923076923,22.923076923076923,4.230769230769231,0
2021-12-31,42020.0,1610612746,42000233.68421053,240.05263157894737,111.57894736842104,39.10526315789474,81.94736842105263,0.4772105263157893,13.842105263157896,36.36842105263158,0.3771578947368421,19.526315789473685,23.73684210526316,0.8322631578947369,8.789473684210526,32.36842105263158,41.1578947368421,20.789473684210527,6.789473684210527,4.2631578947368425,9.473684210526317,19.473684210526315,4.052631578947368,0
2011-12-31,42010.0,1610612763,41000186.84615385,249.7692307692308,98.6153846153846,36.69230769230769,84.0,0.4413076923076923,3.8461538461538463,12.076923076923077,0.3232307692307692,21.384615384615383,28.15384615384616,0.7579999999999999,12.461538461538462,30.615384615384617,43.07692307692308,18.846153846153847,8.0,6.0,12.461538461538462,23.615384615384617,-0.6923076923076923,0
2012-12-31,42011.0,1610612763,41100174.0,243.7142857142857,91.42857142857144,32.57142857142857,76.28571428571429,0.4264285714285715,3.4285714285714284,11.857142857142858,0.253,22.857142857142858,30.714285714285715,0.731,13.428571428571429,29.285714285714285,42.71428571428572,16.285714285714285,7.142857142857143,4.857142857142857,14.571428571428571,23.285714285714285,0.7142857142857143,0
